segment_id,track_id,geolocation_type,geolocation_id,sensor_id,snr_type,date_index,target_type
5021,1325,A,3,3,LowSNR,20,animal
5022,1326,A,3,3,LowSNR,20,animal
5023,1327,A,3,3,LowSNR,20,animal
5024,1327,A,3,3,LowSNR,20,animal
5025,1328,A,3,3,LowSNR,20,animal
5026,1328,A,3,3,LowSNR,20,animal
5027,1328,A,3,3,LowSNR,20,animal
5028,1329,A,3,3,LowSNR,20,animal
5029,1329,A,3,3,LowSNR,20,animal
5030,1329,A,3,3,LowSNR,20,animal
5031,1329,A,3,3,LowSNR,20,animal
5032,1329,A,3,3,LowSNR,20,animal
5033,1329,A,3,3,LowSNR,20,animal
5034,1329,A,3,3,LowSNR,20,animal
5035,1329,A,3,3,LowSNR,20,animal
5036,1329,A,3,3,LowSNR,20,animal
5037,1329,A,3,3,LowSNR,20,animal
5038,1329,A,3,3,LowSNR,20,animal
5039,1329,A,3,3,LowSNR,20,animal
5040,1329,A,3,3,LowSNR,20,animal
5041,1329,A,3,3,LowSNR,20,animal
5042,1329,A,3,3,LowSNR,20,animal
5043,1329,A,3,3,LowSNR,20,animal
5044,1329,A,3,3,LowSNR,20,animal
5045,1329,A,3,3,LowSNR,20,animal
5046,1330,A,3,3,LowSNR,20,animal
5047,1330,A,3,3,LowSNR,20,animal
5048,1330,A,3,3,LowSNR,20,animal
5049,1331,A,3,3,LowSNR,20,animal
5050,1331,A,3,3,LowSNR,20,animal
5051,1332,A,3,3,LowSNR,20,animal
5052,1332,A,3,3,LowSNR,20,animal
5053,1332,A,3,3,LowSNR,20,animal
5054,1332,A,3,3,LowSNR,20,animal
5055,1333,A,3,3,LowSNR,20,animal
5056,1333,A,3,3,LowSNR,20,animal
5057,1333,A,3,3,LowSNR,20,animal
5058,1333,A,3,3,LowSNR,20,animal
5059,1333,A,3,3,LowSNR,20,animal
5060,1333,A,3,3,LowSNR,20,animal
5061,1333,A,3,3,LowSNR,20,animal
5062,1333,A,3,3,LowSNR,20,animal
5063,1333,A,3,3,LowSNR,20,animal
5064,1334,A,3,3,LowSNR,20,animal
5065,1334,A,3,3,LowSNR,20,animal
5066,1334,A,3,3,LowSNR,20,animal
5067,1335,A,3,3,LowSNR,20,animal
5068,1336,A,3,3,LowSNR,20,animal
5069,1336,A,3,3,LowSNR,20,animal
5070,1336,A,3,3,LowSNR,20,animal
5071,1337,A,3,3,LowSNR,20,animal
5072,1337,A,3,3,LowSNR,20,animal
5073,1338,A,3,3,LowSNR,20,animal
5074,1339,A,3,3,LowSNR,20,animal
5075,1339,A,3,3,LowSNR,20,animal
5076,1340,A,3,3,LowSNR,20,animal
5077,1340,A,3,3,LowSNR,20,animal
5078,1340,A,3,3,LowSNR,20,animal
5079,1340,A,3,3,LowSNR,20,animal
5080,1340,A,3,3,LowSNR,20,animal
5081,1340,A,3,3,LowSNR,20,animal
5082,1341,A,3,3,LowSNR,20,animal
5083,1341,A,3,3,LowSNR,20,animal
5084,1341,A,3,3,LowSNR,20,animal
5085,1341,A,3,3,LowSNR,20,animal
5086,1341,A,3,3,LowSNR,20,animal
5087,1341,A,3,3,LowSNR,20,animal
5088,1341,A,3,3,LowSNR,20,animal
5089,1341,A,3,3,LowSNR,20,animal
5090,1341,A,3,3,LowSNR,20,animal
5091,1341,A,3,3,LowSNR,20,animal
5092,1341,A,3,3,LowSNR,20,animal
5093,1342,A,3,3,LowSNR,20,animal
5094,1342,A,3,3,LowSNR,20,animal
5095,1342,A,3,3,LowSNR,20,animal
5096,1343,A,3,3,LowSNR,20,animal
5097,1343,A,3,3,LowSNR,20,animal
5098,1343,A,3,3,LowSNR,20,animal
5099,1343,A,3,3,LowSNR,20,animal
5100,1343,A,3,3,LowSNR,20,animal
5101,1343,A,3,3,LowSNR,20,animal
5102,1343,A,3,3,LowSNR,20,animal
5103,1344,A,3,3,LowSNR,20,animal
5104,1345,A,3,3,LowSNR,20,animal
5105,1346,A,3,3,LowSNR,20,animal
5106,1347,A,3,3,LowSNR,20,animal
5107,1347,A,3,3,LowSNR,20,animal
5108,1347,A,3,3,LowSNR,20,animal
5109,1347,A,3,3,LowSNR,20,animal
5110,1347,A,3,3,LowSNR,20,animal
5111,1347,A,3,3,LowSNR,20,animal
5112,1347,A,3,3,LowSNR,20,animal
5113,1348,A,3,3,LowSNR,20,animal
5114,1349,A,3,3,LowSNR,20,animal
5115,1349,A,3,3,LowSNR,20,animal
5116,1349,A,3,3,LowSNR,20,animal
5117,1350,A,3,3,LowSNR,20,animal
5118,1350,A,3,3,LowSNR,20,animal
5119,1350,A,3,3,LowSNR,20,animal
5120,1350,A,3,3,LowSNR,20,animal
5121,1350,A,3,3,LowSNR,20,animal
5122,1351,A,3,3,LowSNR,20,animal
5123,1351,A,3,3,LowSNR,20,animal
5124,1352,A,3,3,LowSNR,20,animal
5125,1352,A,3,3,LowSNR,20,animal
5126,1352,A,3,3,LowSNR,20,animal
5127,1354,A,3,3,LowSNR,20,animal
5128,1354,A,3,3,LowSNR,20,animal
5129,1354,A,3,3,LowSNR,20,animal
5130,1355,A,3,3,LowSNR,20,animal
5131,1356,A,3,3,LowSNR,20,animal
5132,1356,A,3,3,LowSNR,20,animal
5133,1356,A,3,3,LowSNR,20,animal
5134,1356,A,3,3,LowSNR,20,animal
5135,1356,A,3,3,LowSNR,20,animal
5136,1356,A,3,3,LowSNR,20,animal
5137,1356,A,3,3,LowSNR,20,animal
5138,1356,A,3,3,LowSNR,20,animal
5139,1356,A,3,3,LowSNR,20,animal
5140,1356,A,3,3,LowSNR,20,animal
5141,1356,A,3,3,LowSNR,20,animal
5142,1356,A,3,3,LowSNR,20,animal
5143,1356,A,3,3,LowSNR,20,animal
5144,1356,A,3,3,LowSNR,20,animal
5145,1356,A,3,3,LowSNR,20,animal
5146,1356,A,3,3,LowSNR,20,animal
5147,1357,A,3,3,LowSNR,20,animal
5148,1357,A,3,3,LowSNR,20,animal
5149,1357,A,3,3,LowSNR,20,animal
5150,1357,A,3,3,LowSNR,20,animal
5151,1357,A,3,3,LowSNR,20,animal
5152,1357,A,3,3,LowSNR,20,animal
5153,1357,A,3,3,LowSNR,20,animal
5154,1357,A,3,3,LowSNR,20,animal
5155,1357,A,3,3,LowSNR,20,animal
5156,1357,A,3,3,LowSNR,20,animal
5157,1357,A,3,3,LowSNR,20,animal
5158,1357,A,3,3,LowSNR,20,animal
5159,1357,A,3,3,LowSNR,20,animal
5160,1358,A,3,3,LowSNR,20,animal
5161,1358,A,3,3,LowSNR,20,animal
5162,1358,A,3,3,LowSNR,20,animal
5163,1358,A,3,3,LowSNR,20,animal
5164,1358,A,3,3,LowSNR,20,animal
5165,1358,A,3,3,LowSNR,20,animal
5166,1358,A,3,3,LowSNR,20,animal
5167,1358,A,3,3,LowSNR,20,animal
5168,1358,A,3,3,LowSNR,20,animal
5169,1358,A,3,3,LowSNR,20,animal
5170,1358,A,3,3,LowSNR,20,animal
5171,1359,A,3,3,LowSNR,20,animal
5172,1360,A,3,3,LowSNR,20,animal
5173,1360,A,3,3,LowSNR,20,animal
5174,1360,A,3,3,LowSNR,20,animal
5175,1360,A,3,3,LowSNR,20,animal
5176,1360,A,3,3,LowSNR,20,animal
5177,1361,A,3,3,LowSNR,20,animal
5178,1361,A,3,3,LowSNR,20,animal
5179,1362,A,3,3,LowSNR,20,animal
5180,1362,A,3,3,LowSNR,20,animal
5181,1362,A,3,3,LowSNR,20,animal
5182,1362,A,3,3,LowSNR,20,animal
5183,1362,A,3,3,LowSNR,20,animal
5184,1363,A,3,3,LowSNR,20,animal
5185,1364,A,3,3,LowSNR,20,animal
5186,1364,A,3,3,LowSNR,20,animal
5187,1364,A,3,3,LowSNR,20,animal
5188,1365,A,3,3,LowSNR,20,animal
5189,1365,A,3,3,LowSNR,20,animal
5190,1365,A,3,3,LowSNR,20,animal
5191,1365,A,3,3,LowSNR,20,animal
5192,1365,A,3,3,LowSNR,20,animal
5193,1365,A,3,3,LowSNR,20,animal
5194,1365,A,3,3,LowSNR,20,animal
5195,1365,A,3,3,LowSNR,20,animal
5196,1365,A,3,3,LowSNR,20,animal
5197,1366,A,3,3,LowSNR,20,animal
5198,1366,A,3,3,LowSNR,20,animal
5199,1366,A,3,3,LowSNR,20,animal
5200,1367,A,3,3,LowSNR,20,animal
5201,1367,A,3,3,LowSNR,20,animal
5202,1367,A,3,3,LowSNR,20,animal
5203,1368,A,3,3,LowSNR,20,animal
5204,1368,A,3,3,LowSNR,20,animal
5205,1368,A,3,3,LowSNR,20,animal
5206,1368,A,3,3,LowSNR,20,animal
5207,1368,A,3,3,LowSNR,20,animal
5208,1368,A,3,3,LowSNR,20,animal
5209,1368,A,3,3,LowSNR,20,animal
5210,1368,A,3,3,LowSNR,20,animal
5211,1368,A,3,3,LowSNR,20,animal
5212,1368,A,3,3,LowSNR,20,animal
5213,1368,A,3,3,LowSNR,20,animal
5214,1369,A,3,3,LowSNR,20,animal
5215,1370,A,3,3,LowSNR,20,animal
5216,1371,A,3,3,LowSNR,20,animal
5217,1371,A,3,3,LowSNR,20,animal
5218,1371,A,3,3,LowSNR,20,animal
5219,1372,A,3,3,LowSNR,20,animal
5220,1372,A,3,3,LowSNR,20,animal
5221,1373,A,3,3,LowSNR,20,animal
5222,1374,A,3,3,LowSNR,20,animal
5223,1374,A,3,3,LowSNR,20,animal
5224,1374,A,3,3,LowSNR,20,animal
5225,1375,A,3,3,LowSNR,20,animal
5226,1375,A,3,3,LowSNR,20,animal
5227,1375,A,3,3,LowSNR,20,animal
5228,1376,A,3,3,LowSNR,20,animal
5229,1376,A,3,3,LowSNR,20,animal
5230,1376,A,3,3,LowSNR,20,animal
5231,1377,A,3,3,LowSNR,20,animal
5232,1377,A,3,3,LowSNR,20,animal
5233,1379,A,3,3,LowSNR,20,animal
5234,1379,A,3,3,LowSNR,20,animal
5235,1379,A,3,3,LowSNR,20,animal
5236,1379,A,3,3,LowSNR,20,animal
5237,1380,A,3,3,LowSNR,20,animal
5238,1380,A,3,3,LowSNR,20,animal
5239,1382,A,3,3,LowSNR,20,animal
5240,1382,A,3,3,LowSNR,20,animal
5241,1382,A,3,3,LowSNR,20,animal
5242,1383,A,3,3,LowSNR,20,animal
5243,1383,A,3,3,LowSNR,20,animal
5244,1383,A,3,3,LowSNR,20,animal
5245,1384,A,3,3,LowSNR,20,animal
5246,1385,A,3,3,LowSNR,20,animal
5247,1385,A,3,3,LowSNR,20,animal
5248,1385,A,3,3,LowSNR,20,animal
5249,1386,A,3,3,LowSNR,20,animal
5250,1386,A,3,3,LowSNR,20,animal
5251,1386,A,3,3,LowSNR,20,animal
5252,1386,A,3,3,LowSNR,20,animal
5253,1386,A,3,3,LowSNR,20,animal
5254,1387,A,3,3,LowSNR,20,animal
5255,1387,A,3,3,LowSNR,20,animal
5256,1387,A,3,3,LowSNR,20,animal
5257,1387,A,3,3,LowSNR,20,animal
5258,1387,A,3,3,LowSNR,20,animal
5259,1387,A,3,3,LowSNR,20,animal
5260,1387,A,3,3,LowSNR,20,animal
5261,1387,A,3,3,LowSNR,20,animal
5262,1387,A,3,3,LowSNR,20,animal
5263,1388,A,3,3,LowSNR,20,animal
5264,1388,A,3,3,LowSNR,20,animal
5265,1388,A,3,3,LowSNR,20,animal
5266,1388,A,3,3,LowSNR,20,animal
5267,1388,A,3,3,LowSNR,20,animal
5268,1388,A,3,3,LowSNR,20,animal
5269,1388,A,3,3,LowSNR,20,animal
5270,1388,A,3,3,LowSNR,20,animal
5271,1388,A,3,3,LowSNR,20,animal
5272,1388,A,3,3,LowSNR,20,animal
5273,1388,A,3,3,LowSNR,20,animal
5274,1388,A,3,3,LowSNR,20,animal
5275,1388,A,3,3,LowSNR,20,animal
5276,1388,A,3,3,LowSNR,20,animal
5277,1389,A,3,3,LowSNR,20,animal
5278,1389,A,3,3,LowSNR,20,animal
5279,1389,A,3,3,LowSNR,20,animal
5280,1390,A,3,3,LowSNR,20,animal
5281,1390,A,3,3,LowSNR,20,animal
5282,1391,A,3,3,LowSNR,20,animal
5283,1391,A,3,3,LowSNR,20,animal
5284,1391,A,3,3,LowSNR,20,animal
5285,1391,A,3,3,LowSNR,20,animal
5286,1391,A,3,3,LowSNR,20,animal
5287,1392,A,3,3,LowSNR,20,animal
5288,1392,A,3,3,LowSNR,20,animal
5289,1392,A,3,3,LowSNR,20,animal
5290,1392,A,3,3,LowSNR,20,animal
5291,1392,A,3,3,LowSNR,20,animal
5292,1392,A,3,3,LowSNR,20,animal
5293,1392,A,3,3,LowSNR,20,animal
5294,1392,A,3,3,LowSNR,20,animal
5295,1393,A,3,3,LowSNR,20,animal
5296,1393,A,3,3,LowSNR,20,animal
5297,1393,A,3,3,LowSNR,20,animal
5298,1394,A,3,3,LowSNR,20,animal
5299,1394,A,3,3,LowSNR,20,animal
5300,1394,A,3,3,LowSNR,20,animal
5301,1394,A,3,3,LowSNR,20,animal
5302,1394,A,3,3,LowSNR,20,animal
5303,1394,A,3,3,LowSNR,20,animal
5304,1395,A,3,3,LowSNR,20,animal
5305,1395,A,3,3,LowSNR,20,animal
5306,1395,A,3,3,LowSNR,20,animal
5307,1396,A,3,3,LowSNR,20,animal
5308,1398,A,3,3,LowSNR,20,animal
5309,1398,A,3,3,LowSNR,20,animal
5310,1398,A,3,3,LowSNR,20,animal
5311,1398,A,3,3,LowSNR,20,animal
5312,1398,A,3,3,LowSNR,20,animal
5313,1398,A,3,3,LowSNR,20,animal
5314,1398,A,3,3,LowSNR,20,animal
5315,1399,A,3,3,LowSNR,20,animal
5316,1399,A,3,3,LowSNR,20,animal
5317,1400,A,3,3,LowSNR,20,animal
5318,1401,A,3,3,LowSNR,20,animal
5319,1401,A,3,3,LowSNR,20,animal
5320,1401,A,3,3,LowSNR,20,animal
5321,1401,A,3,3,LowSNR,20,animal
5322,1401,A,3,3,LowSNR,20,animal
5323,1401,A,3,3,LowSNR,20,animal
5324,1401,A,3,3,LowSNR,20,animal
5325,1402,A,3,3,LowSNR,20,animal
5326,1403,A,3,3,LowSNR,20,animal
5327,1403,A,3,3,LowSNR,20,animal
5328,1403,A,3,3,LowSNR,20,animal
5329,1403,A,3,3,LowSNR,20,animal
5330,1403,A,3,3,LowSNR,20,animal
5331,1403,A,3,3,LowSNR,20,animal
5332,1403,A,3,3,LowSNR,20,animal
5333,1404,A,3,3,LowSNR,20,animal
5334,1404,A,3,3,LowSNR,20,animal
5335,1404,A,3,3,LowSNR,20,animal
5336,1404,A,3,3,LowSNR,20,animal
5337,1404,A,3,3,LowSNR,20,animal
5338,1404,A,3,3,LowSNR,20,animal
5339,1405,A,3,3,LowSNR,20,animal
5340,1405,A,3,3,LowSNR,20,animal
5341,1405,A,3,3,LowSNR,20,animal
5342,1405,A,3,3,LowSNR,20,animal
5343,1405,A,3,3,LowSNR,20,animal
5344,1405,A,3,3,LowSNR,20,animal
5345,1405,A,3,3,LowSNR,20,animal
5346,1405,A,3,3,LowSNR,20,animal
5347,1405,A,3,3,LowSNR,20,animal
5348,1405,A,3,3,LowSNR,20,animal
5349,1405,A,3,3,LowSNR,20,animal
5350,1405,A,3,3,LowSNR,20,animal
5351,1405,A,3,3,LowSNR,20,animal
5352,1405,A,3,3,LowSNR,20,animal
5353,1405,A,3,3,LowSNR,20,animal
5354,1406,A,3,3,LowSNR,20,animal
5355,1406,A,3,3,LowSNR,20,animal
5356,1406,A,3,3,LowSNR,20,animal
5357,1406,A,3,3,LowSNR,20,animal
5358,1407,A,3,3,LowSNR,20,animal
5359,1407,A,3,3,LowSNR,20,animal
5360,1407,A,3,3,LowSNR,20,animal
5361,1408,A,3,3,LowSNR,20,animal
5362,1409,A,3,3,LowSNR,20,animal
5363,1409,A,3,3,LowSNR,20,animal
5364,1410,A,3,3,LowSNR,20,animal
5365,1410,A,3,3,LowSNR,20,animal
5366,1410,A,3,3,LowSNR,20,animal
5367,1411,A,3,3,LowSNR,20,animal
5368,1411,A,3,3,LowSNR,20,animal
5369,1412,A,3,3,LowSNR,20,animal
5370,1413,A,3,3,LowSNR,20,animal
5371,1413,A,3,3,LowSNR,20,animal
5372,1413,A,3,3,LowSNR,20,animal
5373,1413,A,3,3,LowSNR,20,animal
5374,1414,A,3,3,LowSNR,20,animal
5375,1414,A,3,3,LowSNR,20,animal
5376,1414,A,3,3,LowSNR,20,animal
5377,1414,A,3,3,LowSNR,20,animal
5378,1415,A,3,3,LowSNR,20,animal
5379,1416,A,3,3,LowSNR,20,animal
5380,1416,A,3,3,LowSNR,20,animal
5381,1416,A,3,3,LowSNR,20,animal
5382,1416,A,3,3,LowSNR,20,animal
5383,1416,A,3,3,LowSNR,20,animal
5384,1417,A,3,3,LowSNR,20,animal
5385,1417,A,3,3,LowSNR,20,animal
5386,1417,A,3,3,LowSNR,20,animal
5387,1418,A,3,3,LowSNR,20,animal
5388,1418,A,3,3,LowSNR,20,animal
5389,1418,A,3,3,LowSNR,20,animal
5390,1418,A,3,3,LowSNR,20,animal
5391,1418,A,3,3,LowSNR,20,animal
5392,1418,A,3,3,LowSNR,20,animal
5393,1418,A,3,3,LowSNR,20,animal
5394,1418,A,3,3,LowSNR,20,animal
5395,1419,A,3,3,LowSNR,20,animal
5396,1419,A,3,3,LowSNR,20,animal
5397,1419,A,3,3,LowSNR,20,animal
5398,1419,A,3,3,LowSNR,20,animal
5399,1419,A,3,3,LowSNR,20,animal
5400,1420,A,3,3,LowSNR,20,animal
5401,1420,A,3,3,LowSNR,20,animal
5402,1420,A,3,3,LowSNR,20,animal
5403,1420,A,3,3,LowSNR,20,animal
5404,1422,A,3,3,LowSNR,20,animal
5405,1422,A,3,3,LowSNR,20,animal
5406,1423,A,3,3,LowSNR,20,animal
5407,1423,A,3,3,LowSNR,20,animal
5408,1423,A,3,3,LowSNR,20,animal
5409,1423,A,3,3,LowSNR,20,animal
5410,1423,A,3,3,LowSNR,20,animal
5411,1423,A,3,3,LowSNR,20,animal
5412,1423,A,3,3,LowSNR,20,animal
5413,1423,A,3,3,LowSNR,20,animal
5414,1423,A,3,3,LowSNR,20,animal
5415,1424,A,3,3,LowSNR,20,animal
5416,1424,A,3,3,LowSNR,20,animal
5417,1424,A,3,3,LowSNR,20,animal
5418,1424,A,3,3,LowSNR,20,animal
5419,1424,A,3,3,LowSNR,20,animal
5420,1424,A,3,3,LowSNR,20,animal
5421,1424,A,3,3,LowSNR,20,animal
5422,1424,A,3,3,LowSNR,20,animal
5423,1424,A,3,3,LowSNR,20,animal
5424,1424,A,3,3,LowSNR,20,animal
5425,1424,A,3,3,LowSNR,20,animal
5426,1424,A,3,3,LowSNR,20,animal
5427,1424,A,3,3,LowSNR,20,animal
5428,1424,A,3,3,LowSNR,20,animal
5429,1424,A,3,3,LowSNR,20,animal
5430,1424,A,3,3,LowSNR,20,animal
5431,1424,A,3,3,LowSNR,20,animal
5432,1424,A,3,3,LowSNR,20,animal
5433,1424,A,3,3,LowSNR,20,animal
5434,1424,A,3,3,LowSNR,20,animal
5435,1424,A,3,3,LowSNR,20,animal
5436,1425,A,3,3,LowSNR,20,animal
5437,1425,A,3,3,LowSNR,20,animal
5438,1425,A,3,3,LowSNR,20,animal
5439,1426,A,3,3,LowSNR,20,animal
5440,1426,A,3,3,LowSNR,20,animal
5441,1427,A,3,3,LowSNR,20,animal
5442,1427,A,3,3,LowSNR,20,animal
5443,1427,A,3,3,LowSNR,20,animal
5444,1428,A,3,3,LowSNR,20,animal
5445,1430,A,3,3,LowSNR,20,animal
5446,1432,A,3,3,LowSNR,20,animal
5447,1432,A,3,3,LowSNR,20,animal
5448,1432,A,3,3,LowSNR,20,animal
5449,1433,A,3,3,LowSNR,20,animal
5450,1434,A,3,3,LowSNR,20,animal
5451,1434,A,3,3,LowSNR,20,animal
5452,1434,A,3,3,LowSNR,20,animal
5453,1434,A,3,3,LowSNR,20,animal
5454,1434,A,3,3,LowSNR,20,animal
5455,1434,A,3,3,LowSNR,20,animal
5456,1434,A,3,3,LowSNR,20,animal
5457,1434,A,3,3,LowSNR,20,animal
5458,1434,A,3,3,LowSNR,20,animal
5459,1434,A,3,3,LowSNR,20,animal
5460,1435,A,3,3,LowSNR,20,animal
5461,1436,A,3,3,LowSNR,20,animal
5462,1436,A,3,3,LowSNR,20,animal
5463,1436,A,3,3,LowSNR,20,animal
5464,1437,A,3,3,LowSNR,20,animal
5465,1437,A,3,3,LowSNR,20,animal
5466,1437,A,3,3,LowSNR,20,animal
5467,1437,A,3,3,LowSNR,20,animal
5468,1437,A,3,3,LowSNR,20,animal
5469,1437,A,3,3,LowSNR,20,animal
5470,1437,A,3,3,LowSNR,20,animal
5471,1437,A,3,3,LowSNR,20,animal
5472,1438,A,3,3,LowSNR,20,animal
5473,1439,A,3,3,LowSNR,20,animal
5474,1440,A,3,3,LowSNR,20,animal
5475,1441,A,3,3,LowSNR,20,animal
5476,1441,A,3,3,LowSNR,20,animal
5477,1442,A,3,3,LowSNR,20,animal
5478,1442,A,3,3,LowSNR,20,animal
5479,1443,A,3,3,LowSNR,20,animal
5480,1443,A,3,3,LowSNR,20,animal
5481,1443,A,3,3,LowSNR,20,animal
5482,1444,A,3,3,LowSNR,20,animal
5483,1444,A,3,3,LowSNR,20,animal
5484,1444,A,3,3,LowSNR,20,animal
5485,1445,A,3,3,LowSNR,20,animal
5486,1445,A,3,3,LowSNR,20,animal
5487,1446,A,3,3,LowSNR,20,animal
5488,1446,A,3,3,LowSNR,20,animal
5489,1446,A,3,3,LowSNR,20,animal
5490,1446,A,3,3,LowSNR,20,animal
5491,1447,A,3,3,LowSNR,20,animal
5492,1448,A,3,3,LowSNR,20,animal
5493,1448,A,3,3,LowSNR,20,animal
5494,1448,A,3,3,LowSNR,20,animal
5495,1448,A,3,3,LowSNR,20,animal
5496,1448,A,3,3,LowSNR,20,animal
5497,1448,A,3,3,LowSNR,20,animal
5498,1448,A,3,3,LowSNR,20,animal
5499,1448,A,3,3,LowSNR,20,animal
5500,1449,A,3,3,LowSNR,20,animal
5501,1449,A,3,3,LowSNR,20,animal
5502,1451,A,3,3,LowSNR,20,animal
5503,1451,A,3,3,LowSNR,20,animal
5504,1452,A,3,3,LowSNR,20,animal
5505,1452,A,3,3,LowSNR,20,animal
5506,1452,A,3,3,LowSNR,20,animal
5507,1452,A,3,3,LowSNR,20,animal
5508,1452,A,3,3,LowSNR,20,animal
5509,1453,A,3,3,LowSNR,20,animal
5510,1453,A,3,3,LowSNR,20,animal
5511,1454,A,3,3,LowSNR,20,animal
5512,1454,A,3,3,LowSNR,20,animal
5513,1454,A,3,3,LowSNR,20,animal
5514,1454,A,3,3,LowSNR,20,animal
5515,1455,A,3,3,LowSNR,20,animal
5516,1455,A,3,3,LowSNR,20,animal
5517,1456,A,3,3,LowSNR,20,animal
5518,1456,A,3,3,LowSNR,20,animal
5519,1456,A,3,3,LowSNR,20,animal
5520,1456,A,3,3,LowSNR,20,animal
5521,1456,A,3,3,LowSNR,20,animal
5522,1457,A,3,3,LowSNR,20,animal
5523,1458,A,3,3,LowSNR,20,animal
5524,1458,A,3,3,LowSNR,20,animal
5525,1458,A,3,3,LowSNR,20,animal
5526,1458,A,3,3,LowSNR,20,animal
5527,1459,A,3,3,LowSNR,20,animal
5528,1460,A,3,3,LowSNR,23,animal
5529,1460,A,3,3,LowSNR,23,animal
5530,1460,A,3,3,LowSNR,23,animal
5531,1460,A,3,3,LowSNR,23,animal
5532,1460,A,3,3,LowSNR,23,animal
5533,1460,A,3,3,LowSNR,23,animal
5534,1460,A,3,3,LowSNR,23,animal
5535,1461,A,3,3,LowSNR,23,animal
5536,1461,A,3,3,LowSNR,23,animal
5537,1461,A,3,3,LowSNR,23,animal
5538,1461,A,3,3,LowSNR,23,animal
5539,1461,A,3,3,LowSNR,23,animal
5540,1461,A,3,3,LowSNR,23,animal
5541,1461,A,3,3,LowSNR,23,animal
5542,1461,A,3,3,LowSNR,23,animal
5543,1462,A,3,3,LowSNR,23,animal
5544,1462,A,3,3,LowSNR,23,animal
5545,1462,A,3,3,LowSNR,23,animal
5546,1462,A,3,3,LowSNR,23,animal
5547,1463,A,3,3,LowSNR,23,animal
5548,1463,A,3,3,LowSNR,23,animal
5549,1463,A,3,3,LowSNR,23,animal
5550,1464,A,3,3,LowSNR,23,animal
5551,1465,A,3,3,LowSNR,23,animal
5552,1465,A,3,3,LowSNR,23,animal
5553,1465,A,3,3,LowSNR,23,animal
5554,1465,A,3,3,LowSNR,23,animal
5555,1467,A,3,3,LowSNR,23,animal
5556,1467,A,3,3,LowSNR,23,animal
5557,1467,A,3,3,LowSNR,23,animal
5558,1467,A,3,3,LowSNR,23,animal
5559,1467,A,3,3,LowSNR,23,animal
5560,1467,A,3,3,LowSNR,23,animal
5561,1468,A,3,3,LowSNR,23,animal
5562,1468,A,3,3,LowSNR,23,animal
5563,1468,A,3,3,LowSNR,23,animal
5564,1469,A,3,3,LowSNR,23,animal
5565,1469,A,3,3,LowSNR,23,animal
5566,1469,A,3,3,LowSNR,23,animal
5567,1469,A,3,3,LowSNR,23,animal
5568,1469,A,3,3,LowSNR,23,animal
5569,1469,A,3,3,LowSNR,23,animal
5570,1469,A,3,3,LowSNR,23,animal
5571,1469,A,3,3,LowSNR,23,animal
5572,1469,A,3,3,LowSNR,23,animal
5573,1469,A,3,3,LowSNR,23,animal
5574,1470,A,3,3,LowSNR,23,animal
5575,1470,A,3,3,LowSNR,23,animal
5576,1470,A,3,3,LowSNR,23,animal
5577,1470,A,3,3,LowSNR,23,animal
5578,1470,A,3,3,LowSNR,23,animal
5579,1471,A,3,3,LowSNR,23,animal
5580,1471,A,3,3,LowSNR,23,animal
5581,1471,A,3,3,LowSNR,23,animal
5582,1472,A,3,3,LowSNR,23,animal
5583,1472,A,3,3,LowSNR,23,animal
5584,1472,A,3,3,LowSNR,23,animal
5585,1472,A,3,3,LowSNR,23,animal
5586,1472,A,3,3,LowSNR,23,animal
5587,1472,A,3,3,LowSNR,23,animal
5588,1472,A,3,3,LowSNR,23,animal
5589,1472,A,3,3,LowSNR,23,animal
5590,1472,A,3,3,LowSNR,23,animal
5591,1472,A,3,3,LowSNR,23,animal
5592,1473,A,3,3,LowSNR,23,animal
5593,1473,A,3,3,LowSNR,23,animal
5594,1474,A,3,3,LowSNR,23,animal
5595,1474,A,3,3,LowSNR,23,animal
5596,1474,A,3,3,LowSNR,23,animal
5597,1474,A,3,3,LowSNR,23,animal
5598,1474,A,3,3,LowSNR,23,animal
5599,1475,A,3,3,LowSNR,23,animal
5600,1475,A,3,3,LowSNR,23,animal
5601,1475,A,3,3,LowSNR,23,animal
5602,1475,A,3,3,LowSNR,23,animal
5603,1475,A,3,3,LowSNR,23,animal
5604,1475,A,3,3,LowSNR,23,animal
5605,1475,A,3,3,LowSNR,23,animal
5606,1475,A,3,3,LowSNR,23,animal
5607,1475,A,3,3,LowSNR,23,animal
5608,1475,A,3,3,LowSNR,23,animal
5609,1475,A,3,3,LowSNR,23,animal
5610,1475,A,3,3,LowSNR,23,animal
5611,1476,A,3,3,LowSNR,23,animal
5612,1476,A,3,3,LowSNR,23,animal
5613,1479,A,3,3,LowSNR,23,animal
5614,1479,A,3,3,LowSNR,23,animal
5615,1480,A,3,3,LowSNR,23,animal
5616,1481,A,3,3,LowSNR,23,animal
5617,1481,A,3,3,LowSNR,23,animal
5618,1481,A,3,3,LowSNR,23,animal
5619,1481,A,3,3,LowSNR,23,animal
5620,1481,A,3,3,LowSNR,23,animal
5621,1481,A,3,3,LowSNR,23,animal
5622,1481,A,3,3,LowSNR,23,animal
5623,1481,A,3,3,LowSNR,23,animal
5624,1482,A,3,3,LowSNR,23,animal
5625,1482,A,3,3,LowSNR,23,animal
5626,1482,A,3,3,LowSNR,23,animal
